,kcat,MW,kcat_MW
BFBP_num1,32.684642857142855,33950.68800000003,3465.753456475291
CYSS_trdrd_num1,129.7057142857143,32819.19739999997,14227.66576944297
R04951,271.6517090909091,53657.000400000084,18225.881906124425
3OAS60_num1,0.17085714285714285,77735.48310000003,7.912547652073625
3OAR60_1_num1,117.26209523809523,26281.88659999999,16062.147641149288
EAR60x_num1,15.538513333333333,27873.419800000003,2006.8814089328207
EAR60y,26.96333333333333,27177.99340000001,3571.566103919943
3OAS80_num1,0.17085714285714285,77735.48310000003,7.912547652073625
EAR80x_num1,15.538513333333333,27873.419800000003,2006.8814089328207
EAR80y,26.96333333333333,27177.99340000001,3571.566103919943
3OAS100_num1,0.17085714285714285,77735.48310000003,7.912547652073625
EAR100x_num1,15.538513333333333,27873.419800000003,2006.8814089328207
EAR100y,26.96333333333333,27177.99340000001,3571.566103919943
3OAS120_num1,0.17085714285714285,77735.48310000003,7.912547652073625
3OAR120_num1,117.26209523809523,26281.88659999999,16062.147641149288
R04966_num1,15.538513333333333,27873.419800000003,2006.8814089328207
R04967,26.96333333333333,27177.99340000001,3571.566103919943
R04968_num1,0.17085714285714285,77735.48310000003,7.912547652073625
R04969_num1,15.538513333333333,27873.419800000003,2006.8814089328207
R04970,26.96333333333333,27177.99340000001,3571.566103919943
R05032,2.1988888888888893,39935.82290000003,198.2180264526362
r0775_num1,0.0011,21219.1722,0.1866236798813481
r0777_num1,0.0011,21219.1722,0.1866236798813481
4HGLSD_num1,5.998181818181817,56319.34310000006,383.41098025794486
R05052_num1,23.25,44702.34900000006,1872.3848270255303
R05053,228.0,31181.967800000064,26322.90576606901
HMNO,5527.248266852328,30473.7049,652959.4555688035
KARI_23dhmp,1.8418181818181816,37457.21300000002,177.01651894243844
KARI,1.8418181818181816,37457.21300000002,177.01651894243844
DHAD2m,14.895461538461538,59499.453400000115,901.2462883980279
OHPBAT,1.07125,40135.181300000055,96.0877682642982
R05133_num1,25.360565217391304,48710.81210000003,1874.2868543267139
R05134_num1,25.360565217391304,48710.81210000003,1874.2868543267139
23PDE9pp,7.110571428571428,159703.77129999976,160.28461278332492
R05287,0.08,29580.339700000026,9.736196504869746
G1PACT,18.397000000000002,49609.68810000001,1335.00536964674
R05338,5527.248266852328,22571.925,881541.7276403487
R05339,5527.248266852328,19962.69219999999,996764.0417091835
R05549,234.03354166666668,49263.05520000003,17102.486773901906
AMID5,261.36285869565216,29398.94460000002,32004.76425620895
R05554,41.75,45519.212000000036,3301.902502178637
R05566,5.930666666666666,29498.94850000002,723.7681709231089
ASPTRS,0.6351600000000001,65974.46870000027,34.65849812898896
GLUTRS,3.61,55721.57670000002,233.23101695361746
R05590,261.36285869565216,29398.94460000002,32004.76425620895
EDA,76.783678125,20864.69229999997,13248.277869403348
