,fluxes,equ,ec-code,kcat_MW,E
rxn10295_reverse,0.0,BSU35720,,9.52507286076048,0.0
rxn10296_reverse,0.0,BSU35720,,9.52507286076048,0.0
rxn10297_reverse,0.0,BSU35720,,9.52507286076048,0.0
rxn10298_reverse,0.0,BSU35730,,,
rxn10299_reverse,0.0,BSU35730,,,
rxn10300_reverse,0.0,BSU35730,,,
rxn10301_reverse,0.0,BSU35730,,,
rxn10302_reverse,0.0,BSU35730,,,
rxn10303_reverse,0.0,BSU35730,,,
rxn10304_reverse,0.0,BSU35730,,,
rxn10305_reverse,0.0,BSU35730,,,
rxn10306_reverse,0.0,BSU35730,,,
rxn10307_reverse,0.0,BSU35530,,,
rxn10308_reverse,0.0,BSU35530,,,
rxn10309_reverse,0.0,BSU35530,,,
rxn10310_reverse,0.0,BSU35530,,,
rxn10311_reverse,0.0,BSU35530,,,
rxn10312_reverse,0.0,BSU35530,,,
rxn10313_reverse,0.0,BSU35530,,,
rxn10314_reverse,0.0,BSU35530,,,
rxn10315_reverse,0.0,BSU35530,,,
rxn10334_reverse_num1,0.0,BSU36590,,,
rxn10335_reverse_num1,0.0,BSU36590,,,
rxn10336_reverse_num1,0.0,BSU36590,,,
rxn10337_reverse_num1,0.0,BSU36590,,,
rxn10338_reverse_num1,0.0,BSU36590,,,
rxn10339_reverse_num1,0.0,BSU36590,,,
rxn10340_reverse_num1,0.0,BSU36590,,,
rxn10341_reverse_num1,0.0,BSU36590,,,
rxn10342_reverse_num1,0.0,BSU36590,,,
H2St1_reverse,0.0,,,,
rxn11395_reverse,4.943282885167186,,,,
rxn11397_reverse,0.0,,,,
rxn11398_reverse,0.0,,,,
rxn11399_reverse,0.0,,,,
rxn11400_reverse,0.0,,,,
rxn11401_reverse,0.0,,,,
rxn11402_reverse,0.0,,,,
rxn11403_reverse,0.0,,,,
rxn11404_reverse,0.0,,,,
PEAMNt_reverse,0.0,,,,
rxn11407_reverse,0.0,,,,
PACALDt2r_reverse,0.0,,,,
rxn12519_reverse,0.0,,,,
rxn10200_reverse,0.0,,,,
rxn10201_reverse,0.0,,,,
rxn05296_reverse,0.0,BSU00670 and BSU00990 and BSU01030 and BSU01040 and BSU01050 and BSU01100 and BSU01110 and BSU01150 and BSU01160 and BSU01170 and BSU01180 and BSU01190 and BSU01200 and BSU01210 and BSU01220 and BSU01230 and BSU01240 and BSU01250 and BSU01260 and BSU01270 and BSU01280 and BSU01290 and BSU01300 and BSU01310 and BSU01320 and BSU01330 and BSU01340 and BSU01350 and BSU01400 and BSU01410 and BSU01420 and BSU01440 and BSU01490 and BSU01500 and BSU15080 and BSU15820 and BSU15990 and BSU16040 and BSU16490 and BSU16680 and BSU24900 and BSU25410 and BSU25550 and BSU27940 and BSU27960 and BSU28850 and BSU28860 and BSU29660 and BSU37070 and BSU40500 and BSU40890 and BSU40910 and BSU41060 and BSU15730,,26253.094764061934,0.0
T00001_reverse,0.0,,,,
T00245_reverse,0.0,,,,
T00246_reverse,0.0,,,,
T00247_reverse,0.0,,,,
T00248_reverse,0.0,,,,
T00249_reverse,0.0,,,,
R02949_reverse,0.0,,,,
T00003_reverse,0.0,,,,
T00250_reverse,0.0,,,,
T00251_reverse,0.0,,,,
T00252_reverse,0.0,,,,
T00253_reverse,0.0,,,,
T00254_reverse,0.0,,,,
T00004_reverse,0.0,BSU39680,,655031.8108111775,0.0
T00005_reverse,0.0,BSU39700,,135171.79660910755,0.0
T00006_reverse_num1,0.0,BSU10850,,553195.0402494486,0.0
PPAm_num2,0.0,BSU34970,3.6.1.1,2.0997165557626105,0.0
CAT_num2,0.0,BSU39050,1.11.1.6,7323450.94538911,0.0
CAT_num3,1.1251160373899853,BSU08820,1.11.1.6,10356048.100623338,1.0864337693857021e-07
R00026_num2,0.0,BSU03410,"3.2.1.21,3.2.1.86",202.39654888058652,0.0
R00026_num3,0.0,BSU05840,"3.2.1.21,3.2.1.86",205.39840303698696,0.0
NADK_num2,7.73819999999592e-05,BSU29540,2.7.1.23,495.817893412632,1.560693977124379e-07
HCO3E_num2,0.0,BSU34670,4.2.1.1,482108929.39013225,0.0
NTD7_num2,0.0,BSU07330,"3.1.3.5,3.1.4.16",1666.6285742610046,0.0
ME1_num2,0.0,BSU29880,"1.1.1.38,1.-.-.-",5230.058017883036,0.0
ME1_num3,0.0,BSU37050,"1.1.1.38,1.-.-.-",5070.599308593576,0.0
ACS_num2,0.0,BSU29680,6.2.1.1,45906.32821830545,0.0
ACACT1x_num2,0.0,BSU24170,"2.3.1.16,2.3.1.9",6993.887818019971,0.0
ACACT1x_num3,0.0,BSU32830,"2.3.1.16,2.3.1.9",7003.420346478321,0.0
GLU5Km_num2,0.0,BSU18470,2.7.2.11,,
GLUDxi_num2,0.0,BSU37790,1.4.1.2,2618.777094220394,0.0
r0074_num2,0.0,BSU03210,1.5.1.12,382.7050565108757,0.0
GLUNpp_num2,0.0,BSU02430,3.5.1.2,1059.1545476820368,0.0
GLUR_num2,0.0,BSU26810,5.1.1.3,3367.907718792957,0.0
SPODMpp_num2,0.0,BSU19400,1.15.1.1,8680204.046502527,0.0
SPODMpp_num3,0.0,BSU25020,1.15.1.1,4043443.948274481,0.0
UDPGD_num2,0.0,BSU30860,1.1.1.22,683.1804227121268,0.0
UDPGD_num3,0.0,BSU36230,1.1.1.22,669.5888683076954,0.0
GALUi_num2,0.0,BSU30850,2.7.7.9,12471.545893101424,0.0
GALUi_num3,0.015341875239264002,Bsu3567,2.7.7.9,,
GALUi_num4,0.0,BSU35670,2.7.7.9,11382.700789537104,0.0
MDHm_num2,2.286624158735723,BSU29120,"1.1.1.37,1.1.1.272",57975.05241020548,3.944151947559436e-05
CS_num2,2.31653742152013,BSU09440,2.3.3.1,4558.321623334416,0.0005081996429698134
ASPTA_num2,0.0,BSU37690,2.6.1.1,936.1924135127651,0.0
ASPTA_num3,0.0,BSU09570,2.6.1.1,1907.1394306880695,0.0
ALAR_num2,0.0,BSU17640,5.1.1.1,98150.24566967537,0.0
UAG4Ei_num2,0.0058672781279999996,BSU30870,"5.1.3.2,5.1.3.12",463678.4430237615,1.265376516048068e-08
r0120_num2,0.0,BSU03340,3.5.4.16,0.1145699343529898,0.0
GTPDPK_num2,0.0,BSU27600,2.7.6.5,641.7827877489748,0.0
LYSDC_num2,0.0,BSU34640,"4.1.1.19,4.1.1.18",94.04400730425549,0.0
ASPK_1_num2,0.0,BSU28470,2.7.2.4,308.0223408961638,0.0
ASPK_1_num3,0.0,BSU03790,2.7.2.4,308.0223408961638,0.0
ASNN_num2,0.0,BSU02690,3.5.1.1,1088.4520089390398,0.0
GTHRDH_syn_num2,0.0,BSU23910,"2.3.2.2,3.4.11.4",47322.73077132595,0.0
GTHRDH_syn_num3,0.0,BSU38920,"2.3.2.2,3.4.11.4",41227.08212037587,0.0
ADSK_num2,0.0,BSU15600,2.7.1.25,6902.550952694918,0.0
NTD4_num2,0.0,BSU07330,"3.1.3.5,3.1.4.16",1666.6285742610046,0.0
FDH_num2,0.0,BSU12160,1.17.1.9,2570.124717811931,0.0
FDH_num3,0.0,BSU18570,1.17.1.9,,
FDH_num4,0.0,BSU36710,1.17.1.9,,
OXADCm_num2,0.0,BSU33240,4.1.1.2,592.2117162945586,0.0
NFORGLUAH_num2,0.0,BSU15720,3.5.1.88,24.303531941158784,0.0
R00526_num2,0.0,BSU15720,3.5.1.88,24.303531941158784,0.0
SADTn_num2,0.011889265620000023,BSU15590,2.7.7.4,3321.361818247517,3.57963578514107e-06
RBFK_num2,0.0,BSU29300,"2.7.1.26,2.7.7.2",54.900883907662156,0.0
ARGDC_num2,0.0,BSU00270,"4.1.1.19,4.1.1.18",37.243820426782975,0.0
CBPS_num2,0.0,BSU15510 and BSU15520,6.3.5.5,38.315135292588565,0.0
ASNS1_num2,0.0,BSU30540,6.3.5.4,100.95638546392557,0.0
ASNS1_num3,0.0,BSU39920,6.3.5.4,85.3704476249529,0.0
FMETDF_num2,0.0,BSU14560,3.5.1.88,20.91467331795882,0.0
UAGCVT_num2,0.006110042336399999,BSU37100,2.5.1.7,60.26112829506164,0.00010139276361509338
ACODA_num2,0.0,BSU15350,"3.5.1.16,3.5.1.14",95788.3292206161,0.0
ACODA_num3,0.0,BSU10070,"3.5.1.16,3.5.1.14",104506.16098321613,0.0
PHETA1_num2,0.0,BSU09570,"2.6.1.57,2.6.1.9",25421.76556236764,0.0
P5CD_num2,0.0,BSU37780,1.5.1.12,383.41098025794486,0.0
ALDD2x_num2,0.0,BSU37960,1.2.1.3,97.60426499539793,0.0
ALDD2x_num3,0.0,BSU19310,1.2.1.3,91.80113918599231,0.0
ALDD2x_num4,0.0,BSU38830,1.2.1.3,93.64554241718315,0.0
ALDD2x_num5,0.0,BSU39860,1.2.1.3,99.78467458132498,0.0
TYRTA_num2,0.0,BSU09570,"2.6.1.57,2.6.1.9",25421.76556236764,0.0
ALCD2x_num2,0.0,BSU26970,1.1.1.1,39446.10238175406,0.0
ALCD2x_num3,0.0,BSU10320,1.1.1.1,23384.23268812707,0.0
ALCD2x_num4,0.0,BSU27010,1.1.1.1,42995.83320997372,0.0
G6PDA_num2,0.0,BSU35020,3.5.99.6,6491.04800378229,0.0
CLB6PH_num2,0.0,BSU40110,3.2.1.86,1664.7833443635418,0.0
HEX7_num2,0.0,BSU06170,2.7.1.4,141983.83850117162,0.0
CYSS_2_num2,0.0,BSU00730,2.5.1.47,7113.832884721485,0.0
MACCOAT_num2,0.00657235579776,BSU10350,"2.3.1.16,2.3.1.9",7500.325580539325,8.762760665767529e-07
MACCOAT_num3,0.0,BSU24170,"2.3.1.16,2.3.1.9",6993.887818019971,0.0
NTD2_num2,0.0,BSU07330,"3.1.3.5,3.1.4.16",1666.6285742610046,0.0
UPPRT_num2,0.0,BSU36890,2.4.2.9,265.8217001250277,0.0
ALKP_num2,0.10463589627575644,BSU09410,3.1.3.1,85490.3492105962,1.2239498053516806e-06
TPI_num2,0.0,BSU39690,5.3.1.1,1190387.856263203,0.0
GPDDA1pp_num2,0.0,BSU02130,3.1.4.46,223.32653511521647,0.0
GPDDA1pp_num3,0.0,BSU24180,3.1.4.46,271.42017627000956,0.0
ALCD19_num2,0.0,BSU26970,1.1.1.1,39446.10238175406,0.0
ALCD19_num3,0.0,BSU10320,1.1.1.1,23384.23268812707,0.0
ALCD19_num4,0.0,BSU27010,1.1.1.1,42995.83320997372,0.0
LEUTAi_num2,0.0,BSU38550,2.6.1.42,1680.2019995044113,0.0
NTD11pp_num2,0.0,BSU07330,"3.1.3.5,3.1.4.16",1666.6285742610046,0.0
ACOAD1_num2,0.0,BSU32820,1.3.8.1,535.0580462359611,0.0
ACOAD1_num3,0.0,BSU04520,1.3.8.1,829.5811761131163,0.0
ACACT2r_num2,0.002049351382368,BSU10350,"2.3.1.16,2.3.1.9",7500.325580539325,2.7323498964969435e-07
ACACT2r_num3,0.0,BSU24170,"2.3.1.16,2.3.1.9",6993.887818019971,0.0
INS2D_num2,0.0,BSU10850,1.1.1.18,5570.515317914001,0.0
INS2D_num3,0.0,BSU27770,1.1.1.18,5525.6402356628305,0.0
VALTA_num2,0.0,BSU38550,2.6.1.42,1680.2019995044113,0.0
NTD9_num2,0.00109285332,BSU07330,"3.1.3.5,3.1.4.16",1666.6285742610046,6.55726978930851e-07
ADD_num2,0.0,BSU06560,3.5.4.2,2291.691183032545,0.0
PRO1xm_num2,0.0,BSU18480,"1.5.1.2,1.5.99.8",82494.85591470452,0.0
PRO1xm_num3,0.0,BSU23800,"1.5.1.2,1.5.99.8",86933.05300637607,0.0
PRO1xm_num4,0.0,BSU03200,"1.5.1.2,1.5.99.8",75397.93184324384,0.0
P5CR_num2,0.0,BSU18480,1.5.1.2,111896.28741380064,0.0
P5CR_num3,0.0,BSU23800,1.5.1.2,117916.27219784891,0.0
NNAM_num2,0.0,BSU00170,3.5.1.19,2705.962247913635,0.0
FACOAL160p_num2,0.0,BSU28560,"6.2.1.3,6.2.1.16",193.36707894521408,0.0
FACOAL160p_num3,0.0,BSU04170,"6.2.1.3,6.2.1.16",,
FACOAL160p_num4,0.0,BSU10360,"6.2.1.3,6.2.1.16",,
FACOAL160p_num5,0.0,BSU18250,"6.2.1.3,6.2.1.16",,
FACOAL160p_num6,0.0,BSU17180,"6.2.1.3,6.2.1.16",,
GCALDDm_num2,1.2409859999999717e-05,BSU39860,1.2.1.3,99.78467458132498,1.2436639245524245e-07
GCALDDm_num3,0.0,BSU19310,1.2.1.3,91.80113918599231,0.0
GCALDDm_num4,0.0,BSU07350,1.2.1.3,92.7674482729905,0.0
GCALDDm_num5,0.0,BSU37960,1.2.1.3,97.60426499539793,0.0
GPDDA2_num2,0.0,BSU02130,3.1.4.46,223.32653511521647,0.0
GPDDA2_num3,0.0,BSU24180,3.1.4.46,271.42017627000956,0.0
R01520_num2,0.0,BSU03930,1.1.1.47,16692855.118385024,0.0
GND_num2,0.0,BSU40080,1.1.1.44,892.264182569617,0.0
GND_num3,0.0,BSU25730,1.1.1.44,2830.8473867111998,0.0
PUNP1_num2,8.986199999999999e-06,BSU19630,2.4.2.1,563884.8337692728,1.5936232829551365e-11
3NTD7l_num2,0.0,BSU07330,"3.1.3.5,3.1.4.16",1666.6285742610046,0.0
NTD5_num2,2.24137329530997,BSU07330,"3.1.3.5,3.1.4.16",1666.6285742610046,0.0013448547144367855
ACOATA_num2,0.0,BSU10170 and BSU11340,2.3.1.41,5.355456352031496,0.0
NTD3_num2,0.0,BSU07330,"3.1.3.5,3.1.4.16",1666.6285742610046,0.0
LCGH_num2,0.0,BSU07080,3.2.1.23,1311.775874918806,0.0
CHORM_num2,0.020006397048,BSU27910,"2.5.1.54,5.4.99.5",6820.811393585927,2.9331403396982027e-06
CHORM_num3,0.0,BSU29750,"2.5.1.54,5.4.99.5",2873.822616159483,0.0
ICHORS_num2,8.986199999999999e-06,BSU31990,5.4.4.2,848.8782276187861,1.0585970646470059e-08
GLYOX_num2,0.0,BSU17090,,800346.2944223555,0.0
r0393_num2,0.0,BSU37960,1.2.1.3,97.60426499539793,0.0
r0393_num3,0.0,BSU19310,1.2.1.3,91.80113918599231,0.0
r0393_num4,0.0,BSU38830,1.2.1.3,93.64554241718315,0.0
r0393_num5,0.10466292309935643,BSU39860,1.2.1.3,72550.86601655289,1.4426143869251265e-06
HPDOAi_num2,0.0,BSU07830,"1.5.1.34,1.-.-.-",12634.14152818976,0.0
HPDOAi_num3,0.0,BSU05480,"1.5.1.34,1.-.-.-",6871.890412832146,0.0
HPDOAi_num4,0.0,BSU19550,"1.5.1.34,1.-.-.-",14493.465367348192,0.0
MAN6PI_num2,0.0,BSU35790,5.3.1.8,1581800.7862881685,0.0
MAN6PI_num3,0.0,BSU05870,5.3.1.8,1578937.5989403476,0.0
NTPTP1_num2,0.0,BSU05780,3.1.5.1,383638.14125178545,0.0
PUNP5_num2,0.0,BSU19630,2.4.2.1,563884.8337692728,0.0
3NTD2pp_num2,0.0,BSU07330,"3.1.3.5,3.1.4.16",1666.6285742610046,0.0
DGNSKm_num2,0.00109285332,BSU00150,"2.7.1.76,2.7.1.113",128.22767084715647,8.522757317355068e-06
NTD8_num2,0.0,BSU07330,"3.1.3.5,3.1.4.16",1666.6285742610046,0.0
PUNP4_num2,0.0,BSU19630,2.4.2.1,563884.8337692728,0.0
RNDR1_num2,0.0,BSU20040 and BSU20060,1.17.4.1,31.30293484390758,0.0
RNDR4_num2,0.0,BSU20040 and BSU20060,1.17.4.1,31.30293484390758,0.0
RNDR2_num2,0.0,BSU20040 and BSU20060,1.17.4.1,31.30293484390758,0.0
PAPSR_num2,0.0,BSU10930,"1.8.4.10,1.8.4.8",32.49328406174271,0.0
RNDR3_num2,0.0,BSU20040 and BSU20060,1.17.4.1,31.30293484390758,0.0
NTD6_num2,0.0,BSU07330,"3.1.3.5,3.1.4.16",1666.6285742610046,0.0
DADNKn_num2,0.0,BSU00150,"2.7.1.76,2.7.1.113",128.22767084715647,0.0
DUTPDP_num2,2.24281154354997,BSU20020,3.6.1.23,1253.6865119806967,0.0017889731779969116
TMDS_num2,0.0,BSU21820,2.1.1.45,289.20890614740017,0.0
XPPT_num2,0.0,BSU22070,"2.4.2.8,2.4.2.-",367.709392383948,0.0
PUNP3_num2,0.00109285332,BSU19630,2.4.2.1,563884.8337692728,1.9380789383797606e-09
3NTD9pp_num2,0.0,BSU07330,"3.1.3.5,3.1.4.16",1666.6285742610046,0.0
ILETA_num2,0.0,BSU38550,2.6.1.42,1680.2019995044113,0.0
G1SAT_num2,0.0,BSU08710,5.4.3.8,19.87738632082705,0.0
PNP_num2,0.0,BSU19630,2.4.2.1,563884.8337692728,0.0
NP1_num2,0.0,BSU19630,2.4.2.1,563884.8337692728,0.0
PUNP7_num2,0.0,BSU19630,2.4.2.1,563884.8337692728,0.0
NMNR_num2,0.0,BSU07330,"3.1.3.5,3.1.4.16",1666.6285742610046,0.0
3NTD4pp_num2,0.0,BSU07330,"3.1.3.5,3.1.4.16",1666.6285742610046,0.0
DPR_num2,0.0,BSU14440,1.1.1.169,1806.0962504078445,0.0
DURIPP_num2,0.0,BSU19630,2.4.2.1,563884.8337692728,0.0
LGTHL_num2,0.0,BSU38370,4.4.1.5,36164.14192235575,0.0
LGTHL_num3,0.0,BSU40860,4.4.1.5,36359.17920947932,0.0
LGTHL_num4,0.0,BSU23930,4.4.1.5,33157.85152619636,0.0
LGTHL_num5,0.0,BSU26940,4.4.1.5,34486.841506272496,0.0
LGTHL_num6,0.0,BSU32660,4.4.1.5,36153.30430200342,0.0
ABUTD_num2,0.0,BSU37960,1.2.1.3,97.60426499539793,0.0
ABUTD_num3,0.0,BSU39860,1.2.1.3,99.78467458132498,0.0
ABUTD_num4,0.0,BSU38830,1.2.1.3,93.64554241718315,0.0
ABUTD_num5,0.0,BSU19310,1.2.1.3,91.80113918599231,0.0
PUNP2_num2,0.0,BSU19630,2.4.2.1,563884.8337692728,0.0
NTD10_num2,0.0,BSU07330,"3.1.3.5,3.1.4.16",1666.6285742610046,0.0
SDPDS_num2,0.0,BSU29290,3.5.1.18,13929.14566745584,0.0
SDPDS_num3,0.0,BSU39470,3.5.1.18,15165.134196411696,0.0
PUNP6_num2,0.0,BSU19630,2.4.2.1,563884.8337692728,0.0
TYRTRSm_num2,0.0077319081119999996,BSU38460,6.1.1.1,225.6692334813379,3.4262127773121556e-05
PNTK_num2,0.0,BSU00700,2.7.1.33,133.5394819924405,0.0
ECOAH1_num2,0.0,BSU17160,4.2.1.17,136102.74328373,0.0
ECOAH1_num3,0.0,BSU09880,4.2.1.17,144978.69262261086,0.0
ECOAH1_num4,0.0,BSU17170,4.2.1.17,143492.46435316323,0.0
ICHORT_num2,0.0,BSU05070,3.3.2.1,5829.448623896518,0.0
R03050_num2,0.0,BSU36010,2.2.1.6,7025.455892695223,0.0
DHQTi_num2,0.0,BSU24470,4.2.1.10,190.97754870858657,0.0
UPP3S_1_num2,0.0,BSU03280,"4.2.1.75,2.1.1.107",307.41647765797495,0.0
UPP3S_1_num3,0.0,BSU12230,"4.2.1.75,2.1.1.107",555.031057909105,0.0
UPP3MT_num2,0.0,BSU15610,"2.1.1.107,4.2.1.75",580.7381934312107,0.0
TMPPP_num2,0.0,BSU11660,2.5.1.3,78427.32718962387,0.0
TMPPP_num3,0.0,BSU08790,2.5.1.3,54547.964195246335,0.0
PFK_2_num2,0.0,BSU14390,"2.7.1.56,2.7.1.144,2.7.1.11",9290.171173825282,0.0
NT5C_num2,0.0,BSU07330,"3.1.3.5,3.1.4.16",1666.6285742610046,0.0
BTS_num2,0.0,BSU31370,1.1.1.-,,
THRTRS_num2,0.013000827575999999,BSU37560,6.1.1.3,747.6787206309546,1.7388254095326936e-05
ACACT4r_num2,0.002049351382368,BSU10350,"2.3.1.16,2.3.1.9",7500.325580539325,2.7323498964969435e-07
ACACT4r_num3,0.0,BSU24170,"2.3.1.16,2.3.1.9",6993.887818019971,0.0
ACACT6p_num2,0.002049351382368,BSU10350,"2.3.1.16,2.3.1.9",7500.325580539325,2.7323498964969435e-07
ACACT6p_num3,0.0,BSU24170,"2.3.1.16,2.3.1.9",6993.887818019971,0.0
ACACT7p_num2,0.001732013113632,BSU10350,"2.3.1.16,2.3.1.9",7500.325580539325,2.3092505719031153e-07
ACACT7p_num3,0.0,BSU24170,"2.3.1.16,2.3.1.9",6993.887818019971,0.0
IMACTD_num2,0.0,BSU37960,1.2.1.3,97.60426499539793,0.0
IMACTD_num3,0.0,BSU39860,1.2.1.3,99.78467458132498,0.0
IMACTD_num4,0.0,BSU38830,1.2.1.3,93.64554241718315,0.0
IMACTD_num5,0.0,BSU19310,1.2.1.3,91.80113918599231,0.0
AMAA_num2,0.0,BSU25710,3.5.1.28,22532.370269367606,0.0
AMAA_num3,0.0,BSU12460,3.5.1.28,18345.775671343992,0.0
AMAA_num4,0.0,BSU12810,3.5.1.28,19467.137373590318,0.0
AMAA_num5,0.0,BSU17410,3.5.1.28,22885.157337398687,0.0
AMAA_num6,0.0,BSU25900,3.5.1.28,20737.68237271837,0.0
AMAA_num7,0.0,BSU02600,3.5.1.28,37736.70084292464,0.0
AMAA_num8,0.0,BSU13820,3.5.1.28,26460.084823806847,0.0
AMAA_num9,0.0,BSU22930,3.5.1.28,18271.215784869622,0.0
AMAA_num10,0.0,BSU21410,3.5.1.28,15676.713697830684,0.0
AMAA_num11,0.0,BSU27580,3.5.1.28,11193.478864250052,0.0
AMAA_num12,0.0,BSU35620,3.5.1.28,11805.026692200809,0.0
AMAA_num13,0.0,BSU24190,3.5.1.28,27972.32995667695,0.0
AMAA_num14,0.0,BSU31120,3.5.1.28,19474.143584378948,0.0
ECOAH5_1_num2,0.0,BSU17160,4.2.1.17,136102.74328373,0.0
ECOAH5_1_num3,0.0,BSU09880,4.2.1.17,144978.69262261086,0.0
ECOAH5_1_num4,0.0,BSU17170,4.2.1.17,143492.46435316323,0.0
ECOAH9m_num2,0.0,BSU17160,4.2.1.17,136102.74328373,0.0
ECOAH9m_num3,0.0,BSU09880,4.2.1.17,144978.69262261086,0.0
ECOAH12m_num2,0.0,BSU17160,4.2.1.17,136102.74328373,0.0
ECOAH12m_num3,0.0,BSU09880,4.2.1.17,144978.69262261086,0.0
ECOAH12m_num4,0.0,BSU17170,4.2.1.17,143492.46435316323,0.0
KAS14_1_num2,0.0,BSU10170 and BSU11340,2.3.1.41,5.355456352031496,0.0
EAR40x_num2,0.0,BSU26800,1.3.1.9,1469.4247660345513,0.0
PHCDm_num2,0.0,BSU03210,1.5.1.12,382.7050565108757,0.0
ADAPAT_num2,0.0,BSU31400,2.6.1.-,,
PMPK_num2,0.0,BSU38020,2.7.4.7,4.687607523419149,0.0
3OAR40_1_num2,0.0,BSU16870,1.1.1.100,16528.204584408075,0.0
3OAR40_1_num3,0.0,BSU29420,1.1.1.100,15090.675231273644,0.0
3OAR100_1_num2,0.0,BSU16870,1.1.1.100,16528.204584408075,0.0
3OAR100_1_num3,0.0,BSU29420,1.1.1.100,15090.675231273644,0.0
3OAR80_num2,0.0,BSU16870,1.1.1.100,16528.204584408075,0.0
3OAR80_num3,0.0,BSU29420,1.1.1.100,15090.675231273644,0.0
3OAR160_num2,0.0,BSU16870,1.1.1.100,16528.204584408075,0.0
3OAR160_num3,0.0,BSU29420,1.1.1.100,15090.675231273644,0.0
3OAR140_num2,0.0,BSU16870,1.1.1.100,16528.204584408075,0.0
3OAR140_num3,0.0,BSU29420,1.1.1.100,15090.675231273644,0.0
AKP1_1_num2,1.2409859999999717e-05,BSU09410,3.1.3.1,85490.3492105962,1.4516094640611857e-10
r0708_num2,0.0,BSU03340,3.5.4.16,0.1145699343529898,0.0
EAR120x_num2,0.0,BSU26800,1.3.1.9,1469.4247660345513,0.0
MCMAT6_num2,0.0,BSU10170 and BSU11340,2.3.1.41,5.355456352031496,0.0
ECOAH7p_num2,0.0,BSU17160,4.2.1.17,136102.74328373,0.0
ECOAH7p_num3,0.0,BSU09880,4.2.1.17,144978.69262261086,0.0
ECOAH7p_num4,0.0,BSU17170,4.2.1.17,143492.46435316323,0.0
ECOAH6_num2,0.0,BSU17160,4.2.1.17,136102.74328373,0.0
ECOAH6_num3,0.0,BSU09880,4.2.1.17,144978.69262261086,0.0
ECOAH6_num4,0.0,BSU17170,4.2.1.17,143492.46435316323,0.0
ACACT5r_1_num2,0.002049351382368,BSU10350,"2.3.1.16,2.3.1.9",7500.325580539325,2.7323498964969435e-07
ACACT5r_1_num3,0.0,BSU24170,"2.3.1.16,2.3.1.9",6993.887818019971,0.0
ECOAH4_num2,0.0,BSU17160,4.2.1.17,136102.74328373,0.0
ECOAH4_num3,0.0,BSU09880,4.2.1.17,144978.69262261086,0.0
ECOAH4_num4,0.0,BSU17170,4.2.1.17,143492.46435316323,0.0
ECOAH3_1_num2,0.0,BSU17160,4.2.1.17,136102.74328373,0.0
ECOAH3_1_num3,0.0,BSU09880,4.2.1.17,144978.69262261086,0.0
ECOAH3_1_num4,0.0,BSU17170,4.2.1.17,143492.46435316323,0.0
ACACT3r_num2,0.002049351382368,BSU10350,"2.3.1.16,2.3.1.9",7500.325580539325,2.7323498964969435e-07
ACACT3r_num3,0.0,BSU24170,"2.3.1.16,2.3.1.9",6993.887818019971,0.0
ECOAH2_num2,0.0,BSU17160,4.2.1.17,136102.74328373,0.0
ECOAH2_num3,0.0,BSU09880,4.2.1.17,144978.69262261086,0.0
ECOAH2_num4,0.0,BSU17170,4.2.1.17,143492.46435316323,0.0
BFBP_num2,0.0,BSU40190,3.1.3.11,1579.5598958050666,0.0
CYSS_trdrd_num2,0.0,BSU29970,2.5.1.47,14121.686418370877,0.0
3OAS60_num2,0.0,BSU10170 and BSU11340,2.3.1.41,5.355456352031496,0.0
3OAR60_1_num2,0.0,BSU16870,1.1.1.100,16528.204584408075,0.0
3OAR60_1_num3,0.0,BSU29420,1.1.1.100,15090.675231273644,0.0
EAR60x_num2,0.0,BSU26800,1.3.1.9,1469.4247660345513,0.0
3OAS80_num2,0.0,BSU10170 and BSU11340,2.3.1.41,5.355456352031496,0.0
EAR80x_num2,0.0,BSU26800,1.3.1.9,1469.4247660345513,0.0
3OAS100_num2,0.0,BSU10170 and BSU11340,2.3.1.41,5.355456352031496,0.0
EAR100x_num2,0.0,BSU26800,1.3.1.9,1469.4247660345513,0.0
3OAS120_num2,0.0,BSU10170 and BSU11340,2.3.1.41,5.355456352031496,0.0
3OAR120_num2,0.0,BSU16870,1.1.1.100,16528.204584408075,0.0
3OAR120_num3,0.0,BSU29420,1.1.1.100,15090.675231273644,0.0
R04966_num2,0.0,BSU26800,1.3.1.9,1469.4247660345513,0.0
R04968_num2,0.0,BSU10170 and BSU11340,2.3.1.41,5.355456352031496,0.0
R04969_num2,0.0,BSU26800,1.3.1.9,1469.4247660345513,0.0
r0775_num2,0.0,BSU03340,3.5.4.16,0.1145699343529898,0.0
r0777_num2,0.0,BSU03340,3.5.4.16,0.1145699343529898,0.0
4HGLSD_num2,0.0,BSU03210,1.5.1.12,382.7050565108757,0.0
R05052_num2,0.0,BSU22370,2.6.1.1,971.2796641603155,0.0
R05133_num2,0.0,BSU40110,3.2.1.86,1664.7833443635418,0.0
R05134_num2,0.0,BSU40110,3.2.1.86,1664.7833443635418,0.0
FMNRx2_num2,0.0,BSU07830,"1.5.1.34,1.-.-.-",12634.14152818976,0.0
FMNRx2_num3,0.0,BSU05660,"1.5.1.34,1.-.-.-",13861.04786397318,0.0
FMNRx2_num4,0.0,BSU05480,"1.5.1.34,1.-.-.-",6871.890412832146,0.0
FMNRx2_num5,0.0,BSU19550,"1.5.1.34,1.-.-.-",14493.465367348192,0.0
FLVR_1_num2,0.0,BSU07830,"1.-.-.-,1.5.1.34",12634.14152818976,0.0
