id,fluxes,equ,ec-code,kcat_MW,E
GUI1_reverse,0,fruur_c --> glcur_c,,4473.78125,0
DHBD_reverse,0,23dhb_c + h_c + nadh_c --> 23ddhb_c + nad_c,,2273.690432,0
PGKm_reverse,4.355759114,13dpg_c + adp_c --> 3pg_c + atp_c + h_c,,55275.9596,7.88E-05
PGCD_reverse,0,3php_c + h_c + nadh_c --> 3pg_c + nad_c,,32484.49539,0
PGM_reverse,3.748500768,3pg_c --> 2pg_c,,,
R01519_reverse,0,glcn_c + h_c --> 15gl_c + h2o_c,,71557.80163,0
R01520_reverse_num1,0,15gl_c + h_c + nadh_c --> glc_D_B_c + nad_c,,67527574.6,0
RPEh_reverse,0,xu5p__D_c --> ru5p__D_c,,205574.5856,0
DKII_reverse,0,46dh25dohxn_c + h_c + nadh_c --> 2ddglcn_c + nad_c,,,
MPL_reverse,0,g1p_B_c + glc__D_c --> h_c + malt_c + pi_c,,1406.764964,0
PUNP1_reverse_num1,0,ade_c + r1p_c --> adn_c + h_c + pi_c,,982617.6685,0
TMDPP_reverse,0,2dr1p_c + thym_c --> h_c + pi_c + thymd_c,,,
ARABDI_reverse,0,rbl__D_c --> arab__D_c,,,
R01582_reverse,0,glu__D_c + phpyr_c --> akg_c + phe__D_c,,26322.90577,0
ACOATA_reverse_num1,0,acACP_c + coa_c --> ACP_c + accoa_c,,7.912547652,0
R01625_reverse,0,ACP_c + pap_c --> C03688_c + coa_c,,78.09028796,0
MCOATA_reverse,0,coa_c + malACP_c --> ACP_c + malcoa_c,,690.4532047,0
R01641_reverse,4.477955455,r5p_c + xu5p__D_c --> g3p_c + s7p_c,,3210765.008,1.39E-06
ABTA_reverse,0,glu__L_c + sucsal_c --> 4abut_c + akg_c,,1805.989924,0
MTHFC_1_reverse,0,10fthf_c + h_c --> h2o_c + methf_c,,11139.83083,0
LCGH_reverse_num1,0,gal_c + glc__D_c --> h2o_c + lcts_c,,3762.664885,0
ADCS_reverse,0,4adcho_c + glu__L_c --> chor_c + gln__L_c,,253.747785,0
ICHORS_reverse_num1,0,ichor_c --> chor_c,,698.1773641,0
NAMNPP_reverse,0,h_c + nac_c + prpp_c --> nicrnt_c + ppi_c,,,
R01731_reverse,0,asp__L_c + pphn_c --> Largn_c + oaa_c,,24116.15508,0
HOXPRx_reverse,0,2h3oppan_c + h_c + nadh_c --> glyc__R_c + nad_c,,15590.47092,0
r0393_reverse_num1,0,glyc__R_c + 2.0 h_c + nadh_c --> glyald_c + h2o_c + nad_c,,92.76744827,0
R01758_reverse,0,arab__L_c + h_c + nadh_c --> abt__L_c + nad_c,,,
ARAI_reverse,0,rbl__L_c --> arab__L_c,,15504.29574,0
HXAND_reverse,0,h_c + nadh_c + xan_c --> h2o_c + hxan_c + nad_c,,102.9020583,0
HSDxi_reverse,0,aspsa_c + h_c + nadh_c --> hom__L_c + nad_c,,2486.10635,0
HSDy_reverse,0.044640318,aspsa_c + h_c + nadph_c --> hom__L_c + nadp_c,,2486.10635,1.80E-05
HPDOAi_reverse_num1,0,nadp_c + thbpt_c --> dhptn_c + h_c + nadph_c,,,
ACNML_reverse,0,acmana_c + pyr_c --> acnam_c,,,
PMANM_reverse,0,man1p_c --> man6p_c,,1380.925619,0
MAN6PI_reverse_num1,0,f6p_B_c --> man6p_c,,1556548.422,0
TALA_reverse,0,e4p_c + f6p_B_c --> g3p_c + s7p_c,,24233.08655,0
FBA3hi_reverse,0,dhap_c + e4p_c --> s17bp_c,,641.1286897,0
TKT2_reverse,4.343498635,e4p_c + xu5p__D_c --> f6p_B_c + g3p_c,,3210765.008,1.35E-06
NTPTP1_reverse_num1,0,dgsn_c + h_c + pppi_c --> dgtp_c + h2o_c,,282501.1291,0
PUNP5_reverse_num1,0,hxan_c + r1p_c --> h_c + ins_c + pi_c,,982617.6685,0
PYNP2r_reverse,0,r1p_c + ura_c --> h_c + pi_c + uri_c,,5706.87403,0
R01898_reverse,0,C00476_c --> xylu__D_c,,1461025.692,0
r0423_reverse,0,HC01434_c + h_c + nadph_c --> icit_c + nadp_c,,1630.733674,0
ACONTb_reverse,0.499844548,acon_c + h2o_c --> icit_c,,36205.57329,1.38E-05
SPMS_reverse,0,5mta_c + h_c + spmd_c --> ametam_c + ptrc_c,,10295.94863,0
PUNP4_reverse_num1,0,2dr1p_c + gua_c --> dgsn_c + h_c + pi_c,,982617.6685,0
HACD1i_reverse,0,aacoa_c + h_c + nadh_c --> 3hbcoa_c + nad_c,,45965.12252,0
GUI2_reverse,0,tagur_c --> galur_c,,4473.78125,0
DHORTSn_reverse,0.048104634,cbasp_c + h_c --> dhor__S_c + h2o_c,,4978.719569,9.66E-06
TRDR_reverse_num1,0,nadp_c + trdrd_c --> h_c + nadph_c + trdox_c,,709.9698437,0
METSOXR1_reverse,0,metsox_S__L_c + trdrd_c --> h2o_c + met__L_c + trdox_c,,19846.82236,0
PGL_reverse,0,6pgc_c + h_c --> 6pgl_c + h2o_c,,1340.269511,0
AGDC_reverse,0,ac_c + gam6p_c --> acgam6p_c + h2o_c,,11122.68756,0
PGAMT_reverse,0.130413197,gam6p_c --> gam1p_c,,116.4310085,0.00112009
MGCH_reverse,0,3mgcoa_c + h2o_c --> hmgcoa_c,,12634.58107,0
XAND_reverse,0,h_c + nadh_c + urate_c --> h2o_c + nad_c + xan_c,,102.9020583,0
URO_reverse,0,5hiu_c + h2o2_c --> h2o_c + o2_c + urate_c,,207.5004881,0
TMN_reverse,0,4ahmmp_c + 4mhetz_c + h_c --> h2o_c + thm_c,,158.8433727,0
PUNP3_reverse_num1,0,gua_c + r1p_c --> gsn_c + h_c + pi_c,,982617.6685,0
Q23DO_reverse,0,2pcpgc_c + co_c --> h_c + o2_c + quc_c,,1032.47091,0
ILEDH2_reverse,0.106283499,3mop_c + h_c + nadh_c + nh4_c --> h2o_c + ile__L_c + nad_c,,4836.197648,2.20E-05
FOLR2_1_reverse,0,fol_c + h_c + nadph_c --> dhf_c + nadp_c,,10485.27977,0
RMPA_reverse,0,dhap_c + lald__L_c --> rml1p_c,,788.0086084,0
G1SAT_reverse_num1,0,glu1sa_c --> 5aop_c,,39.52779417,0
ORNTAC_reverse,0,acglu_c + orn_c --> acorn_c + glu__L_c,,183.0088572,0
ACOTA_reverse,0,acg5sa_c + glu__L_c --> acorn_c + akg_c,,104.1061089,0
PNP_reverse_num1,0,ncam_c + r1p_c --> pi_c + rnam_c,,982617.6685,0
NP1_reverse_num1,0,nac_c + r1p_c --> nicrns_c + pi_c,,982617.6685,0
PYNP1_reverse,0,csn_c + r1p_c --> cytd_c + h_c + pi_c,,5706.87403,0
PUNP7_reverse_num1,0,r1p_c + xan_c --> h_c + pi_c + xtsn_c,,982617.6685,0
G1PTT_reverse,0,dtdpglu_c + ppi_c --> dttp_c + g1p_c,,822.64367,0
TRPS3_reverse,0,g3p_c + indole_c --> 3ig3p_c,,1013.459806,0
RAFH_reverse,0,fru_c + melib_c --> h2o_c + raffin_c,,21152665.71,0
SHK3Dr_reverse,0.13445682,3dhsk_c + h_c + nadph_c --> nadp_c + skm_c,,11174.94018,1.20E-05
R02425_reverse,0,alltt_c + h_c --> alltn_c + h2o_c,,52424.99751,0
RMI_reverse,0,rml_c --> rmn_c,,3093.874129,0
MANAO_reverse,0,fruur_c + h_c + nadh_c --> mana_c + nad_c,,,
DPR_reverse_num1,0.000157829,2dhp_c + h_c + nadph_c --> nadp_c + pant__R_c,,1821.580827,8.66E-08
DURIPP_reverse_num1,0,2dr1p_c + ura_c --> duri_c + h_c + pi_c,,982617.6685,0
TMPHi_reverse,0,h_c + pppi_c --> h2o_c + tmp_c,,,
LGTHL_reverse_num1,0,gthrd_c + mthgxl_c --> lgt__S_c,,38285.30561,0
AMID2_reverse,0,nh4_c + pac_c --> h2o_c + h_c + pad_c,,32004.76426,0
TARTRDH2_reverse,0,h_c + nadh_c + oxglyc_c --> nad_c + tartr__M_c,,9665.780234,0
ABUTD_reverse_num1,0,4abut_c + 2.0 h_c + nadh_c --> 4abutn_c + h2o_c + nad_c,,92.76744827,0
TAGURr_reverse,0,h_c + nadh_c + tagur_c --> altrn_c + nad_c,,,
PUNP2_reverse_num1,0,2dr1p_c + ade_c --> dad_2_c + h_c + pi_c,,982617.6685,0
FBA2_reverse,0,dhap_c + glyald_c --> f1p_c,,641.1286897,0
PDHbr_reverse,0,adhlam_c + coa_c --> accoa_c + dhlam_c,,95.5506625,0
AKGDb_reverse,0.115275456,coa_c + sdhlam_c --> dhlam_c + succoa_c,,14555.64973,7.92E-06
R02662_reverse,0,2mpdhl_c + coa_c --> dhlam_c + ibcoa_c,,,
M1PD_reverse,0,f6p_B_c + h_c + nadh_c --> mnl1p_c + nad_c,,5943.837944,0
SERH_reverse,0,g3p_c + h2o_c + trp__L_c --> 3ig3p_c + ser__L_c,,1013.459806,0
R02727_reverse,0,g1p_B_c + glc__D_c --> h_c + pi_c + tre_c,,1406.764964,0
PGMT_B_reverse,0,g6p_B_c --> g1p_B_c,,6989.958682,0
DAPDA_reverse,0,26dap_LL_c + ac_c --> h2o_c + n6all26d_c,,,
SDPDS_reverse_num1,0,26dap_LL_c + succ_c --> h2o_c + sl26da_c,,12343.01032,0
DAPE_reverse,0,26dap__M_c --> 26dap_LL_c,,8360.2939,0
G6PBDH_reverse,0,6pgl_c + h_c + nadph_c --> g6p_B_c + nadp_c,,81341.75671,0
G6PIh_reverse,0,g6p_B_c --> g6p_A_c,,104978.1243,0
PGIA_reverse,0,f6p_B_c --> g6p_A_c,,104978.1243,0
PUNP6_reverse_num1,0,2dr1p_c + hxan_c --> din_c + h_c + pi_c,,982617.6685,0
PPM2_reverse,0.015871362,2dr5p_c --> 2dr1p_c,,8665.001711,1.83E-06
TDPDRR_reverse,0,dtdp4d6dm_c + h_c + nadph_c --> dtdprmn_c + nadp_c,,628862.3773,0
SHCHF_reverse,0,fe2_c + scl_c --> 2.0 h_c + sheme_c,,,
SPRMS_reverse,0,5mta_c + h_c + sprm_c --> ametam_c + spmd_c,,10295.94863,0
URCN_reverse,0,h2o_c + urcan_c --> 4izp_c,,,
BTDD-RR_reverse,0,actn__R_c + h_c + nadh_c --> 23btdl_c + nad_c,,4982.86438,0
R03012_reverse,0,h_c + htdol__L_c + nadh_c --> histd_c + nad_c,,396.2641385,0
ECOAH1_reverse_num1,0,b2coa_c + h2o_c --> 3hbcoa_c,,145276.645,0
R03050_reverse_num1,0,2ahethmpp_c + pyr_c --> alac__S_c + thmpp_c,,2671.980687,0
R03062_reverse,0,C03112_c + ac_c + h_c --> C00916_c + h2o_c,,555717.2064,0
DHPS_reverse,0,dhpt_c + h2o_c --> 4abz_c + 6hmhpt_c,,8944.138037,0
UPP3S_1_reverse_num1,0,h2o_c + uppg3_c --> hmbil_c,,4698.774434,0
R03172_reverse,0.042969592,2mb2coa_c + fadh2_c --> fad_c + m2bcoa_c,,,
R03174_reverse,0,2mbdhl_c + coa_c --> dhlam_c + m2bcoa_c,,,
UPP3MT_reverse_num1,0,2.0 ahcys_c + dscl_c + 2.0 h_c --> 2.0 amet_c + uppg3_c,,307.4164777,0
UPPDC1_reverse,0,4.0 co2_c + cpppg3_c --> 4.0 h_c + uppg3_c,,30250.77145,0
PPPGO_1_reverse,0,6.0 h2o_c + 2.0 ppp9_c --> 3.0 o2_c + 2.0 pppg9_c,,101.2757525,0
TMPPP_reverse_num1,0,ppi_c + thmmp_c --> 2mahmp_c + 4mpetz_c + h_c,,151870.6132,0
AMAOTr_reverse,0,amob_c + dann_c --> 8aonn_c + amet_c,,4236.744764,0
HSTPT_reverse,0.032174327,glu__L_c + imacp_c --> akg_c + hisp_c,,24116.15508,1.33E-06
SHSL1_reverse,0.044640318,cys__L_c + suchms_c --> cyst__L_c + h_c + succ_c,,5472.430826,8.16E-06
R03270_reverse,0,adhlam_c + thmpp_c --> 2ahethmpp_c + lpam_c,,2600.480469,0
R03316_reverse,0,sdhlam_c + thmpp_c --> HC01435_c + lpam_c,,17033.4939,0
G6PI3_reverse,8.566346575,f6p_B_c --> g6p_B_c,,104978.1243,8.16E-05
AUNOR_reverse,0,5apru_c + h_c + nadph_c --> 5aprbu_c + nadp_c,,564.8158115,0
PSCVT_reverse,0,3psme_c + h_c + pi_c --> pep_c + skm5p_c,,451.198504,0
R03492_reverse,0,C01290_c + acgal_c --> ga2_cho_c + h2o_c,,208242.4138,0
DHNPA2r_reverse,0,6hmhpt_c + gcald_c --> dhnpt_c,,91.95981725,0
PRAIi_reverse,0,2cpr5p_c --> pran_c,,17135.01394,0
BTS_reverse_num1,0,1btol_c + nad_c --> btal_c + h_c + nadh_c,,,
STACHGALACT_reverse,0,gal_c + raffin_c --> h2o_c + stys_c,,17102.48677,0
ACACT4r_reverse_num1,0,3odcoa_c + coa_c --> accoa_c + occoa_c,,7003.420346,0
ACACT6p_reverse_num1,0,3otdcoa_c + coa_c --> accoa_c + ddcacoa_c,,7003.420346,0
FFSD_reverse,0,fru_c + g6p_A_c --> h2o_c + suc6p_c,,21152665.71,0
SHCHD2_reverse,0,h_c + nadh_c + scl_c --> dscl_c + nad_c,,,
IPPMIb_reverse_num1,0,2ippm_c + h2o_c --> 3c3hmp_c,,219.8839381,0
r0648_reverse,0,HC01577_c + h2o_c --> HC00955_c + glu__L_c,,2430.166519,0
R03975_reverse,0,C02528_c + gly_c --> gdchola_c + h2o_c,,200855.4105,0
ACACT7p_reverse_num1,0,3ohdcoa_c + coa_c --> accoa_c + tdcoa_c,,7003.420346,0
IPPMIa_reverse,0.159370752,2ippm_c + h2o_c --> 3c2hmp_c,,152.759113,0.001043281
PRACHh_reverse,0,prfp_c --> h2o_c + prbamp_c,,,
IMACTD_reverse_num1,0,2.0 h_c + im4ac_c + nadh_c --> h2o_c + im4act_c + nad_c,,92.76744827,0
MBCOAi_reverse,0,3mb2coa_c + fadh2_c --> fad_c + ivcoa_c,,243.4411398,0
R04097_reverse,0.022952437,3mbdhl_c + coa_c --> dhlam_c + ivcoa_c,,,
GLUTRR_1_reverse,0,glu1sa_c + nadp_c + trnaglu_c --> glutrna_c + h_c + nadph_c,,14155.02497,0
AMAA_reverse_num1,0,acmam_c + ala__L_c --> acmama_c + h2o_c,,23004.09806,0
ECOAH5_1_reverse_num1,0,dd2coa_c + h2o_c --> 3hddcoa_c,,145276.645,0
PSERT_reverse,0.607258345,3php_c + glu__L_c --> akg_c + pser__L_c,,96.08776826,0.00631983
DHDPRy_reverse,0.168090151,23dhdp_c + h_c + nadph_c --> nadp_c + thdp_c,,,
HACD9_reverse,0.042969592,2maacoa_c + h_c + nadh_c --> 3hmbcoa_c + nad_c,,45965.12252,9.35E-07
ECOAH9m_reverse_num1,0,2mb2coa_c + h2o_c --> 3hmbcoa_c,,145276.645,0
ECOAH12m_reverse_num1,0,3hibutcoa_c --> 2mp2coa_c + h2o_c,,145276.645,0
PTHPS_reverse,0,6pthp_c + pppi_c --> ahdt_c,,1208275.21,0
GARFT_reverse,0,fgam_c + h_c + thf_c --> 10fthf_c + gar_c,,1062.325817,0
THPAT_reverse,0,coa_c + nal2a6o_c --> accoa_c + h2o_c + thdp_c,,,
DKI_reverse,0,46dh25dohxn_c --> 5dh4dglcn_c,,,
ACCOAC_1_reverse,0,btnCCP_c + malcoa_c --> accoa_c + cbtnCCP_c,,145.9898871,0
MTRI_reverse,0,5mdru1p_c --> 5mdr1p_c,,,
MCITD_reverse,0,2mcacn_c + h2o_c --> 2mcit_c,,,
MICITDr_reverse,0,2mcacn_c + h2o_c --> micit_c,,36205.57329,0
IPMD_reverse,0,3c4mop_c + h_c + nadh_c --> 3c2hmp_c + nad_c,,1346.258077,0
3HAD40_1_reverse,0,but2eACP_c + h2o_c --> 3hbutACP_c,,,
KARI_23dhmb_reverse,0,3hmoa_c + h_c + nadph_c --> DHAD1_c + nadp_c,,177.0165189,0
PHCDm_reverse_num1,0,e4hglu_c + h_c + nadh_c --> 1p3h5c_c + 2.0 h2o_c + nad_c,,383.4109803,0
RBFSa_reverse,0,dmlz_c + 2.0 h2o_c + h_c + pi_c --> 4r5au_c + db4p_c,,237.1790838,0
R04486_reverse,0,dchac_c + gly_c --> C05464_c + h2o_c,,200855.4105,0
3OAR40_1_reverse_num1,0,actACP_c + h_c + nadph_c --> 3hbutACP_c + nadp_c,,16062.14764,0
3OAR100_1_reverse_num1,0,3odecACP_c + h_c + nadph_c --> 3hdecACP_c + nadp_c,,16062.14764,0
3HAD100_reverse,0,h2o_c + tdec2eACP_c --> 3hdecACP_c,,,
3OAR80_reverse_num1,0,3ooctACP_c + h_c + nadph_c --> 3hoctACP_c + nadp_c,,16062.14764,0
3HAD80_reverse,0,h2o_c + toct2eACP_c --> 3hoctACP_c,,,
3OAR160_reverse_num1,0,3opalmACP_c + h_c + nadph_c --> 3hpalmACP_c + nadp_c,,16062.14764,0
3HAD160_reverse,0,h2o_c + tpalm2eACP_c --> 3hpalmACP_c,,,
ADSL2r_reverse,0,aicar_c + fum_c --> 25aics_c,,114.7638683,0
AICART_reverse,0,fprica_c + thf_c --> 10fthf_c + aicar_c,,346.3145458,0
3OAR140_reverse_num1,0,3omrsACP_c + h_c + nadph_c --> 3hmrsACP_c + nadp_c,,16062.14764,0
3HAD140_reverse,0,h2o_c + tmrs2eACP_c --> 3hmrsACP_c,,,
PRICIh_reverse,0,prlp_c --> prfp_c,,1074.249659,0
ACAS_2ahbut_reverse,0,2ahbut_c + thmpp_c --> 2ahethmpp_c + 2obut_c,,2671.980687,0
HACD7_reverse,0.011323788,3ohdcoa_c + h_c + nadh_c --> 3hhdcoa_c + nad_c,,45965.12252,2.46E-07
ECOAH7p_reverse_num1,0,h2o_c + hdd2coa_c --> 3hhdcoa_c,,145276.645,0
HACD6i_reverse,0.013398521,3otdcoa_c + h_c + nadh_c --> 3htdcoa_c + nad_c,,45965.12252,2.91E-07
ECOAH6_reverse_num1,0,h2o_c + td2coa_c --> 3htdcoa_c,,145276.645,0
HACD5_reverse,0.013398521,3oddcoa_c + h_c + nadh_c --> 3hddcoa_c + nad_c,,45965.12252,2.91E-07
ACACT5r_1_reverse_num1,0,3oddcoa_c + coa_c --> accoa_c + dccoa_c,,7003.420346,0
HACD4_reverse,0.013398521,3odcoa_c + h_c + nadh_c --> 3hdcoa_c + nad_c,,45965.12252,2.91E-07
ECOAH4_reverse_num1,0,dc2coa_c + h2o_c --> 3hdcoa_c,,145276.645,0
HACD3_reverse,0.013398521,3oocoa_c + h_c + nadh_c --> 3hocoa_c + nad_c,,45965.12252,2.91E-07
ECOAH3_1_reverse_num1,0,h2o_c + oc2coa_c --> 3hocoa_c,,145276.645,0
ACACT3r_reverse_num1,0,3oocoa_c + coa_c --> accoa_c + hexscoa_c,,7003.420346,0
HACD2i_reverse,0.013398521,3ohcoa_c + h_c + nadh_c --> 3hhcoa_c + nad_c,,45965.12252,2.91E-07
ECOAH2_reverse_num1,0,h2o_c + hx2coa_c --> 3hhcoa_c,,145276.645,0
CYSS_trdrd_reverse_num1,0,ac_c + cys__L_c + so3_c + trdox_c --> acser_c + trdrd_c + tsul_c,,14227.66577,0
3OAR60_1_reverse_num1,0,3ohexACP_c + h_c + nadph_c --> 3hhexACP_c + nadp_c,,16062.14764,0
3HAD60_1_reverse,0,h2o_c + thex2eACP_c --> 3hhexACP_c,,,
3OAR120_reverse_num1,0,3oddecACP_c + h_c + nadph_c --> 3hddecACP_c + nadp_c,,16062.14764,0
3HAD120_1_reverse,0,h2o_c + tddec2eACP_c --> 3hddecACP_c,,,
R05032_reverse,0,uaagtmda_c + udp_c --> uacgam_c + uagmda_c,,198.2180265,0
4HGLSD_reverse_num1,0,4hglusa_c + h2o_c + nad_c --> e4hglu_c + 2.0 h_c + nadh_c,,383.4109803,0
R05052_reverse_num1,0,4h2oxg_c + glu__L_c --> akg_c + e4hglu_c,,1872.384827,0
R05053_reverse,0,e4hglu_c + oaa_c --> 4h2oxg_c + asp__D_c,,26322.90577,0
HMNO_reverse,0,h_c + mmtsa_c + nadh_c --> 3hib_c + nad_c,,652959.4556,0
KARI_23dhmp_reverse,0.106283499,3hmop_c + h_c + nadph_c --> 23dhmp_c + nadp_c,,177.0165189,0.000600416
KARI_reverse,0,3hmop_c --> 2ahbut_c,,177.0165189,0
OHPBAT_reverse,0,glu__L_c + ohpb_c --> akg_c + phthr_c,,96.08776826,0
R05287_reverse,0,cl_c + glyclt_c + h_c --> C06755_c + h2o_c,,9.736196505,0
R05338_reverse,0,C06019_c --> fald_c + ru5p__D_c,,881541.7276,0
R05339_reverse,0,f6p_B_c --> C06019_c,,996764.0417,0
D5KGPA_reverse,0,dhap_c + msa_c --> d5kgp_c,,,
4OT2_reverse,0,2omcm_c --> hmccm_c,,,
R05549_reverse,0,gal_c + melib_c --> h2o_c + mnt_c,,17102.48677,0
R05554_reverse,0,nh4_c + urdglyc_c --> h2o_c + udg_c,,3301.902502,0
R05566_reverse,0,abdmagdpu_c + udp_c --> uacmam_c + unaga_c,,723.7681709,0
GLTPD_reverse,0,h_c + nadh_c + tag6p__D_c --> galt1p_c + nad_c,,,
EDA_reverse,0,g3p_c + pyr_c --> 2ddg6p_c,,13248.27787,0
PAPPT3_reverse,0,uagmda_c + ump_c --> udcpp_w_c + ugmda_c,,20677.40139,0
MEPCT_reverse,0,4c2me_c + ppi_c --> 2me4p_c + ctp_c,,13590.51716,0
DXPRIi_reverse,0.000412914,dxyl5p_c + h_c + nadph_c --> 2me4p_c + nadp_c,,374.098085,1.10E-06
R05835_reverse,0,cholate_c + gly_c --> gchola_c + h2o_c,,200855.4105,0
RBP4E_reverse,0,xu5p__D_c --> ru5p__L_c,,2493.268172,0
TARTRDH_reverse,0,h_c + nadh_c + oxglyc_c --> nad_c + tartr__L_c,,9665.780234,0
TDPDRE_reverse,0,dtdp4d6dm_c --> dtdp4d6dg_c,,1125287.694,0
HIUH_reverse,0,5houdic_c --> 5hiu_c + h2o_c,,10363.39221,0
TMDS3_reverse,0,dtmp_c + fad_c + thf_c --> dump_c + fadh2_c + mlthf_c,,,
CPPPGO2_reverse_num1,0,2.0 co2_c + 2.0 dad_5_c + 2.0 met__L_c + pppg9_c --> 2.0 amet_c + cpppg3_c,,18888.40199,0
HADPCOADH3_reverse,0,h_c + nadh_c + oxadpcoa_c --> 3hadpcoa_c + nad_c,,45965.12252,0
R07013_reverse,0,dhnpthld_c --> C14786_c + h2o_c,,1178.357919,0
R07014_reverse,0,dhnpthld_c --> C14787_c + h2o_c,,1178.357919,0
R07027_reverse,0,C14801_c --> C14800_c + h2o_c,,1178.357919,0
R07082_reverse,0,C14852_c --> C14850_c + h2o_c,,1178.357919,0
CBMD_reverse,0,co2_c + nh4_c --> cbm_c + 2.0 h_c,,,
R07346_reverse,0,h_c + nadph_c + srb__L_c --> nadp_c + sbt__D_c,,,
DHPTDNR_reverse_num1,0,dhptdn_c + h_c + nadph_c --> nadp_c + thptdn_c,,,
ARD1_reverse,0,co_c + for_c + mtpp_c --> dhmtp_c + o2_c,,26369.86546,0
ARAT_reverse,0,akg_c + met__L_c --> 2kmb_c + glu__L_c,,451794.2036,0
R07476_reverse,0,pep_c + so3_c --> C11536_c,,1079.115802,0
R07600_reverse,0,2mpdhl_c + thmpp_c --> 2mhop_c + lpam_c,,256.3272573,0
R07602_reverse,0,3mbdhl_c + thmpp_c --> 3mhtpp_c + lpam_c,,256.3272573,0
R07604_reverse,0,2mbdhl_c + thmpp_c --> 2mhob_c + lpam_c,,256.3272573,0
R07618_reverse_num1,0,h_c + lpam_c + nadh_c --> dhlam_c + nad_c,,372.0755343,0
ALAALAD_reverse,0.040001013,2.0 ala__D_c --> alaala_c + h2o_c,,659789.3417,6.06E-08
R07771_reverse,0,C16237_c + amp_c + h_c --> C16240_c + lipoamp_c,,617183.916,0
R08125_reverse,0,g6p_A_c + lys__L_c --> frulysp_c + h2o_c,,,
PUNP8_reverse_num1,0,purine_c + r1p_c --> h_c + nebari_c + pi_c,,1127769.668,0
R08938_reverse,0,acpptrn_c + coa_c --> accoa_c + glutcon_c,,22499.03304,0
rxn00399_reverse,0,2.0 citr__L_c + 2.0 h2o_c + h_c + nadp_c + 2.0 no_c --> 2.0 arg__L_c + nadph_c + 3.0 o2_c,,,
RHCYS_reverse,0,hcys__L_c + rib__D_c --> h2o_c + rhcys_c,,,
r0390_reverse_num1,0,2.0 glc__D_c --> h2o_c + isomal_c,,1373300.296,0
rxn02727_reverse,0,C05951_c + glu__L_c --> h2o_c + leuktrC4_c,,2430.166519,0
URAt2_reverse_num1,0,h_c + ura_c --> h_e + ura_e,,437784.9981,0
CYTDt2_reverse_num1,0,cytd_c + h_c --> cytd_e + h_e,,470585.8797,0
URIt2_reverse_num1,0,h_c + uri_c --> h_e + uri_e,,470585.8797,0
THMDt2_reverse_num1,0,h_c + thymd_c --> h_e + thymd_e,,470585.8797,0
HXANt2r_reverse_num1,0,h_c + hxan_c --> h_e + hxan_e,,438097.0316,0
XANt2_reverse_num1,0,h_c + xan_c --> h_e + xan_e,,430344.4936,0
GUAt2r_reverse_num1,0,gua_c + h_c --> gua_e + h_e,,393892.1898,0
GSNt2_reverse_num1,0,gsn_c + h_c --> gsn_e + h_e,,393892.1898,0
DCYTt2_reverse_num1,0,dcyt_c + h_c --> dcyt_e + h_e,,468244.0967,0
Ktex_reverse_num1,0,k_c --> k_e,,664253.0548,0
NAt3_1_reverse,0.000794714,h_e + na1_c --> h_c + na1_e,,65808.27628,1.21E-08
CITt14_reverse,0.037313893,ca2_c + cit_c + h_c --> ca2_e + cit_e + h_e,,439258.9688,8.49E-08
CITt10_reverse,0,cit_c + h_c + mg2_c --> cit_e + h_e + mg2_e,,434172.0329,0
ASPt2r_reverse,0,asp__L_c + h_c --> asp__L_e + h_e,,446001.9754,0
LEUt2r_reverse_num1,0,h_c + leu__L_c --> h_e + leu__L_e,,227821.0995,0
ILEt2r_reverse_num1,0,h_c + ile__L_c --> h_e + ile__L_e,,227821.0995,0
FOLt_reverse,0,fol_c + h_c --> fol_e + h_e,,,
rxn05294_reverse_num1,0,dna_c + 3.1023 ppi_c --> 0.884 datp_c + 0.6684 dctp_c + 0.6692 dgtp_c + 0.8807 dttp_c,,,
GLUt2r_reverse_num1,0,glu__L_c + h_c --> glu__L_e + h_e,,,
HISt2r_reverse,0,h_c + his__L_c --> h_e + his__L_e,,385444.8565,0
THRt2r_reverse,0,h_c + thr__L_c --> h_e + thr__L_e,,,
TYRt2r_reverse,0,h_c + tyr__L_c --> h_e + tyr__L_e,,,
LYSt3r_reverse,0,h_c + lys__L_e --> h_e + lys__L_c,,826833.77,0
SERt2r_reverse,0,h_c + ser__L_c --> h_e + ser__L_e,,,
PNTOt2_reverse,0,h_c + pnto__R_c --> h_e + pnto__R_e,,366835.4128,0
NACt_reverse,0,nac_c --> nac_e,,,
PIt7_reverse,0,3.0 na1_c + pi_c --> 3.0 na1_e + pi_e,,601815.4623,0
ZN2t4pp_reverse,0,h_c + k_c + zn2_e --> h_e + k_e + zn2_c,,582457.4547,0
INSt2_reverse_num1,0,h_c + ins_c --> h_e + ins_e,,393892.1898,0
DADNt2_reverse_num1,0,dad_2_c + h_c --> dad_2_e + h_e,,393892.1898,0
ADNt2_reverse_num1,0,adn_c + h_c --> adn_e + h_e,,393892.1898,0
rxn05358_reverse,0,2mbutACP_c + coa_c --> ACP_c + m2bcoa_c,,690.4532047,0
rxn05360_reverse_num1,0,4m3hhexACP_c + nadp_c --> 4m3ohexACP_c + h_c + nadph_c,,16062.14764,0
rxn05361_reverse,0,4methex2eACP_c + h2o_c --> 4m3hhexACP_c,,,
rxn05364_reverse_num1,0,6m3hoACP_c + nadp_c --> 6m3oACP_c + h_c + nadph_c,,16062.14764,0
